sw_longitude,sw_latitude,ne_longitude,ne_latitude,box_rating
-122.39494099999999,37.76814,-122.38894099999999,37.77214,3.21
-122.38894099999999,37.76814,-122.38294099999999,37.77214,0.0
-122.38294099999999,37.76814,-122.37694099999999,37.77214,0.0
-122.37694099999999,37.76814,-122.37094099999999,37.77214,0.0
-122.37094099999999,37.76814,-122.36494099999999,37.77214,0.0
-122.36494099999999,37.76814,-122.35894099999999,37.77214,0.0
-122.35894099999999,37.76814,-122.35294099999999,37.77214,0.0
-122.514941,37.77214,-122.508941,37.77614,4.5
-122.508941,37.77214,-122.50294099999999,37.77614,3.75
-122.50294099999999,37.77214,-122.49694099999999,37.77614,3.5
-122.49694099999999,37.77214,-122.49094099999999,37.77614,3.65
-122.49094099999999,37.77214,-122.48494099999999,37.77614,0.0
-122.48494099999999,37.77214,-122.47894099999999,37.77614,0.0
-122.47894099999999,37.77214,-122.47294099999999,37.77614,0.0
-122.47294099999999,37.77214,-122.46694099999999,37.77614,0.0
-122.46694099999999,37.77214,-122.46094099999999,37.77614,0.0
-122.46094099999999,37.77214,-122.45494099999999,37.77614,3.5
-122.45494099999999,37.77214,-122.44894099999999,37.77614,3.2
-122.44894099999999,37.77214,-122.44294099999999,37.77614,4.0
-122.44294099999999,37.77214,-122.43694099999999,37.77614,3.9
-122.43694099999999,37.77214,-122.43094099999999,37.77614,3.88
-122.43094099999999,37.77214,-122.42494099999999,37.77614,3.85
-122.42494099999999,37.77214,-122.41894099999999,37.77614,3.95
-122.41894099999999,37.77214,-122.41294099999999,37.77614,4.1
-122.41294099999999,37.77214,-122.40694099999999,37.77614,3.95
-122.40694099999999,37.77214,-122.40094099999999,37.77614,3.8
-122.40094099999999,37.77214,-122.39494099999999,37.77614,0.0
-122.39494099999999,37.77214,-122.38894099999999,37.77614,3.17
-122.38894099999999,37.77214,-122.38294099999999,37.77614,0.0
-122.38294099999999,37.77214,-122.37694099999999,37.77614,0.0
-122.37694099999999,37.77214,-122.37094099999999,37.77614,0.0
-122.37094099999999,37.77214,-122.36494099999999,37.77614,0.0
-122.36494099999999,37.77214,-122.35894099999999,37.77614,0.0
-122.35894099999999,37.77214,-122.35294099999999,37.77614,0.0
-122.514941,37.77614,-122.508941,37.780139999999996,3.5
-122.508941,37.77614,-122.50294099999999,37.780139999999996,0.0
-122.50294099999999,37.77614,-122.49694099999999,37.780139999999996,0.0
-122.49694099999999,37.77614,-122.49094099999999,37.780139999999996,3.88
-122.49094099999999,37.77614,-122.48494099999999,37.780139999999996,3.33
-122.48494099999999,37.77614,-122.47894099999999,37.780139999999996,3.69
-122.47894099999999,37.77614,-122.47294099999999,37.780139999999996,3.75
-122.47294099999999,37.77614,-122.46694099999999,37.780139999999996,0.0
-122.46694099999999,37.77614,-122.46094099999999,37.780139999999996,3.9
-122.46094099999999,37.77614,-122.45494099999999,37.780139999999996,0.0
-122.45494099999999,37.77614,-122.44894099999999,37.780139999999996,0.0
-122.44894099999999,37.77614,-122.44294099999999,37.780139999999996,0.0
-122.44294099999999,37.77614,-122.43694099999999,37.780139999999996,3.85
-122.43694099999999,37.77614,-122.43094099999999,37.780139999999996,3.42
-122.43094099999999,37.77614,-122.42494099999999,37.780139999999996,4.22
-122.42494099999999,37.77614,-122.41894099999999,37.780139999999996,3.85
-122.41894099999999,37.77614,-122.41294099999999,37.780139999999996,3.8
-122.41294099999999,37.77614,-122.40694099999999,37.780139999999996,3.9
-122.40694099999999,37.77614,-122.40094099999999,37.780139999999996,3.71
-122.40094099999999,37.77614,-122.39494099999999,37.780139999999996,3.65
-122.39494099999999,37.77614,-122.38894099999999,37.780139999999996,3.8
-122.38894099999999,37.77614,-122.38294099999999,37.780139999999996,4.4
-122.38294099999999,37.77614,-122.37694099999999,37.780139999999996,0.0
-122.37694099999999,37.77614,-122.37094099999999,37.780139999999996,0.0
-122.37094099999999,37.77614,-122.36494099999999,37.780139999999996,0.0
-122.36494099999999,37.77614,-122.35894099999999,37.780139999999996,0.0
-122.35894099999999,37.77614,-122.35294099999999,37.780139999999996,0.0
-122.514941,37.78014,-122.508941,37.78414,0.0
-122.508941,37.78014,-122.50294099999999,37.78414,3.0
-122.50294099999999,37.78014,-122.49694099999999,37.78414,0.0
-122.49694099999999,37.78014,-122.49094099999999,37.78414,3.43
-122.49094099999999,37.78014,-122.48494099999999,37.78414,3.65
-122.48494099999999,37.78014,-122.47894099999999,37.78414,4.0
-122.47894099999999,37.78014,-122.47294099999999,37.78414,4.05
-122.47294099999999,37.78014,-122.46694099999999,37.78414,4.05
-122.46694099999999,37.78014,-122.46094099999999,37.78414,4.05
-122.46094099999999,37.78014,-122.45494099999999,37.78414,3.8
-122.45494099999999,37.78014,-122.44894099999999,37.78414,3.88
-122.44894099999999,37.78014,-122.44294099999999,37.78414,3.67
-122.44294099999999,37.78014,-122.43694099999999,37.78414,3.75
-122.43694099999999,37.78014,-122.43094099999999,37.78414,3.9
-122.43094099999999,37.78014,-122.42494099999999,37.78414,0.0
-122.42494099999999,37.78014,-122.41894099999999,37.78414,3.95
-122.41894099999999,37.78014,-122.41294099999999,37.78414,4.2
-122.41294099999999,37.78014,-122.40694099999999,37.78414,4.0
-122.40694099999999,37.78014,-122.40094099999999,37.78414,3.9
-122.40094099999999,37.78014,-122.39494099999999,37.78414,4.25
-122.39494099999999,37.78014,-122.38894099999999,37.78414,3.65
-122.38894099999999,37.78014,-122.38294099999999,37.78414,3.5
-122.38294099999999,37.78014,-122.37694099999999,37.78414,0.0
-122.37694099999999,37.78014,-122.37094099999999,37.78414,0.0
-122.37094099999999,37.78014,-122.36494099999999,37.78414,0.0
-122.36494099999999,37.78014,-122.35894099999999,37.78414,0.0
-122.35894099999999,37.78014,-122.35294099999999,37.78414,0.0
-122.514941,37.78414,-122.508941,37.78814,0.0
-122.508941,37.78414,-122.50294099999999,37.78814,0.0
-122.50294099999999,37.78414,-122.49694099999999,37.78814,0.0
-122.49694099999999,37.78414,-122.49094099999999,37.78814,0.0
-122.49094099999999,37.78414,-122.48494099999999,37.78814,0.0
-122.48494099999999,37.78414,-122.47894099999999,37.78814,0.0
-122.47894099999999,37.78414,-122.47294099999999,37.78814,0.0
-122.47294099999999,37.78414,-122.46694099999999,37.78814,0.0
-122.46694099999999,37.78414,-122.46094099999999,37.78814,4.17
-122.46094099999999,37.78414,-122.45494099999999,37.78814,0.0
-122.45494099999999,37.78414,-122.44894099999999,37.78814,3.5
-122.44894099999999,37.78414,-122.44294099999999,37.78814,3.4
-122.44294099999999,37.78414,-122.43694099999999,37.78814,3.8
-122.43694099999999,37.78414,-122.43094099999999,37.78814,4.0
-122.43094099999999,37.78414,-122.42494099999999,37.78814,3.85
-122.42494099999999,37.78414,-122.41894099999999,37.78814,4.0
-122.41894099999999,37.78414,-122.41294099999999,37.78814,4.15
-122.41294099999999,37.78414,-122.40694099999999,37.78814,3.85
-122.40694099999999,37.78414,-122.40094099999999,37.78814,3.9
-122.40094099999999,37.78414,-122.39494099999999,37.78814,3.95
-122.39494099999999,37.78414,-122.38894099999999,37.78814,3.5
-122.38894099999999,37.78414,-122.38294099999999,37.78814,3.5
-122.38294099999999,37.78414,-122.37694099999999,37.78814,0.0
-122.37694099999999,37.78414,-122.37094099999999,37.78814,0.0
-122.37094099999999,37.78414,-122.36494099999999,37.78814,0.0
-122.36494099999999,37.78414,-122.35894099999999,37.78814,0.0
-122.35894099999999,37.78414,-122.35294099999999,37.78814,0.0
-122.514941,37.78814,-122.508941,37.792139999999996,0.0
-122.508941,37.78814,-122.50294099999999,37.792139999999996,0.0
-122.50294099999999,37.78814,-122.49694099999999,37.792139999999996,0.0
-122.49694099999999,37.78814,-122.49094099999999,37.792139999999996,0.0
-122.49094099999999,37.78814,-122.48494099999999,37.792139999999996,0.0
-122.48494099999999,37.78814,-122.47894099999999,37.792139999999996,0.0
-122.47894099999999,37.78814,-122.47294099999999,37.792139999999996,0.0
-122.47294099999999,37.78814,-122.46694099999999,37.792139999999996,0.0
-122.46694099999999,37.78814,-122.46094099999999,37.792139999999996,0.0
-122.46094099999999,37.78814,-122.45494099999999,37.792139999999996,4.17
-122.45494099999999,37.78814,-122.44894099999999,37.792139999999996,0.0
-122.44894099999999,37.78814,-122.44294099999999,37.792139999999996,4.0
-122.44294099999999,37.78814,-122.43694099999999,37.792139999999996,4.17
-122.43694099999999,37.78814,-122.43094099999999,37.792139999999996,3.85
-122.43094099999999,37.78814,-122.42494099999999,37.792139999999996,0.0
-122.42494099999999,37.78814,-122.41894099999999,37.792139999999996,4.0
-122.41894099999999,37.78814,-122.41294099999999,37.792139999999996,4.1
-122.41294099999999,37.78814,-122.40694099999999,37.792139999999996,4.2
-122.40694099999999,37.78814,-122.40094099999999,37.792139999999996,4.05
-122.40094099999999,37.78814,-122.39494099999999,37.792139999999996,3.95
-122.39494099999999,37.78814,-122.38894099999999,37.792139999999996,3.8
-122.38894099999999,37.78814,-122.38294099999999,37.792139999999996,0.0
-122.38294099999999,37.78814,-122.37694099999999,37.792139999999996,0.0
-122.37694099999999,37.78814,-122.37094099999999,37.792139999999996,0.0
-122.37094099999999,37.78814,-122.36494099999999,37.792139999999996,0.0
-122.36494099999999,37.78814,-122.35894099999999,37.792139999999996,0.0
-122.35894099999999,37.78814,-122.35294099999999,37.792139999999996,0.0
-122.514941,37.79214,-122.508941,37.79614,0.0
-122.508941,37.79214,-122.50294099999999,37.79614,0.0
-122.50294099999999,37.79214,-122.49694099999999,37.79614,0.0
-122.49694099999999,37.79214,-122.49094099999999,37.79614,0.0
-122.49094099999999,37.79214,-122.48494099999999,37.79614,0.0
-122.48494099999999,37.79214,-122.47894099999999,37.79614,0.0
-122.47894099999999,37.79214,-122.47294099999999,37.79614,0.0
-122.47294099999999,37.79214,-122.46694099999999,37.79614,0.0
-122.46694099999999,37.79214,-122.46094099999999,37.79614,0.0
-122.46094099999999,37.79214,-122.45494099999999,37.79614,0.0
-122.45494099999999,37.79214,-122.44894099999999,37.79614,0.0
-122.44894099999999,37.79214,-122.44294099999999,37.79614,0.0
-122.44294099999999,37.79214,-122.43694099999999,37.79614,0.0
-122.43694099999999,37.79214,-122.43094099999999,37.79614,0.0
-122.43094099999999,37.79214,-122.42494099999999,37.79614,0.0
-122.42494099999999,37.79214,-122.41894099999999,37.79614,3.95
-122.41894099999999,37.79214,-122.41294099999999,37.79614,4.0
-122.41294099999999,37.79214,-122.40694099999999,37.79614,3.9
-122.40694099999999,37.79214,-122.40094099999999,37.79614,4.15
-122.40094099999999,37.79214,-122.39494099999999,37.79614,4.05
-122.39494099999999,37.79214,-122.38894099999999,37.79614,4.1
-122.38894099999999,37.79214,-122.38294099999999,37.79614,0.0
-122.38294099999999,37.79214,-122.37694099999999,37.79614,0.0
-122.37694099999999,37.79214,-122.37094099999999,37.79614,0.0
-122.37094099999999,37.79214,-122.36494099999999,37.79614,0.0
-122.36494099999999,37.79214,-122.35894099999999,37.79614,0.0
-122.35894099999999,37.79214,-122.35294099999999,37.79614,0.0
-122.514941,37.79614,-122.508941,37.80014,0.0
-122.508941,37.79614,-122.50294099999999,37.80014,0.0
-122.50294099999999,37.79614,-122.49694099999999,37.80014,0.0
-122.49694099999999,37.79614,-122.49094099999999,37.80014,0.0
-122.49094099999999,37.79614,-122.48494099999999,37.80014,0.0
-122.48494099999999,37.79614,-122.47894099999999,37.80014,0.0
-122.47894099999999,37.79614,-122.47294099999999,37.80014,0.0
-122.47294099999999,37.79614,-122.46694099999999,37.80014,0.0
-122.46694099999999,37.79614,-122.46094099999999,37.80014,0.0
-122.46094099999999,37.79614,-122.45494099999999,37.80014,3.5
-122.45494099999999,37.79614,-122.44894099999999,37.80014,4.17
-122.44894099999999,37.79614,-122.44294099999999,37.80014,3.8
-122.44294099999999,37.79614,-122.43694099999999,37.80014,4.1
-122.43694099999999,37.79614,-122.43094099999999,37.80014,4.0
-122.43094099999999,37.79614,-122.42494099999999,37.80014,3.95
-122.42494099999999,37.79614,-122.41894099999999,37.80014,4.2
-122.41894099999999,37.79614,-122.41294099999999,37.80014,4.57
-122.41294099999999,37.79614,-122.40694099999999,37.80014,4.15
-122.40694099999999,37.79614,-122.40094099999999,37.80014,4.1
-122.40094099999999,37.79614,-122.39494099999999,37.80014,3.8
-122.39494099999999,37.79614,-122.38894099999999,37.80014,3.63
-122.38894099999999,37.79614,-122.38294099999999,37.80014,0.0
-122.38294099999999,37.79614,-122.37694099999999,37.80014,0.0
-122.37694099999999,37.79614,-122.37094099999999,37.80014,0.0
-122.37094099999999,37.79614,-122.36494099999999,37.80014,0.0
-122.36494099999999,37.79614,-122.35894099999999,37.80014,0.0
-122.35894099999999,37.79614,-122.35294099999999,37.80014,0.0
-122.514941,37.80014,-122.508941,37.80414,0.0
-122.508941,37.80014,-122.50294099999999,37.80414,0.0
-122.50294099999999,37.80014,-122.49694099999999,37.80414,0.0
-122.49694099999999,37.80014,-122.49094099999999,37.80414,0.0
-122.49094099999999,37.80014,-122.48494099999999,37.80414,0.0
-122.48494099999999,37.80014,-122.47894099999999,37.80414,0.0
-122.47894099999999,37.80014,-122.47294099999999,37.80414,0.0
-122.47294099999999,37.80014,-122.46694099999999,37.80414,0.0
-122.46694099999999,37.80014,-122.46094099999999,37.80414,0.0
-122.46094099999999,37.80014,-122.45494099999999,37.80414,4.17
-122.45494099999999,37.80014,-122.44894099999999,37.80414,0.0
-122.44894099999999,37.80014,-122.44294099999999,37.80414,0.0
-122.44294099999999,37.80014,-122.43694099999999,37.80414,3.95
-122.43694099999999,37.80014,-122.43094099999999,37.80414,3.85
-122.43094099999999,37.80014,-122.42494099999999,37.80414,3.95
-122.42494099999999,37.80014,-122.41894099999999,37.80414,0.0
-122.41894099999999,37.80014,-122.41294099999999,37.80414,4.0
-122.41294099999999,37.80014,-122.40694099999999,37.80414,4.05
-122.40694099999999,37.80014,-122.40094099999999,37.80414,3.69
-122.40094099999999,37.80014,-122.39494099999999,37.80414,3.08
-122.39494099999999,37.80014,-122.38894099999999,37.80414,0.0
-122.38894099999999,37.80014,-122.38294099999999,37.80414,0.0
-122.38294099999999,37.80014,-122.37694099999999,37.80414,0.0
-122.37694099999999,37.80014,-122.37094099999999,37.80414,0.0
-122.37094099999999,37.80014,-122.36494099999999,37.80414,0.0
-122.36494099999999,37.80014,-122.35894099999999,37.80414,0.0
-122.35894099999999,37.80014,-122.35294099999999,37.80414,0.0
-122.514941,37.80414,-122.508941,37.808139999999995,0.0
-122.508941,37.80414,-122.50294099999999,37.808139999999995,0.0
-122.50294099999999,37.80414,-122.49694099999999,37.808139999999995,0.0
-122.49694099999999,37.80414,-122.49094099999999,37.808139999999995,0.0
-122.49094099999999,37.80414,-122.48494099999999,37.808139999999995,0.0
-122.48494099999999,37.80414,-122.47894099999999,37.808139999999995,0.0
-122.47894099999999,37.80414,-122.47294099999999,37.808139999999995,0.0
-122.47294099999999,37.80414,-122.46694099999999,37.808139999999995,0.0
-122.46694099999999,37.80414,-122.46094099999999,37.808139999999995,0.0
-122.46094099999999,37.80414,-122.45494099999999,37.808139999999995,0.0
-122.45494099999999,37.80414,-122.44894099999999,37.808139999999995,0.0
-122.44894099999999,37.80414,-122.44294099999999,37.808139999999995,0.0
-122.44294099999999,37.80414,-122.43694099999999,37.808139999999995,3.5
-122.43694099999999,37.80414,-122.43094099999999,37.808139999999995,3.81
-122.43094099999999,37.80414,-122.42494099999999,37.808139999999995,0.0
-122.42494099999999,37.80414,-122.41894099999999,37.808139999999995,4.0
-122.41894099999999,37.80414,-122.41294099999999,37.808139999999995,4.35
-122.41294099999999,37.80414,-122.40694099999999,37.808139999999995,3.06
-122.40694099999999,37.80414,-122.40094099999999,37.808139999999995,3.36
-122.40094099999999,37.80414,-122.39494099999999,37.808139999999995,0.0
-122.39494099999999,37.80414,-122.38894099999999,37.808139999999995,0.0
-122.38894099999999,37.80414,-122.38294099999999,37.808139999999995,0.0
-122.38294099999999,37.80414,-122.37694099999999,37.808139999999995,0.0
-122.37694099999999,37.80414,-122.37094099999999,37.808139999999995,0.0
-122.37094099999999,37.80414,-122.36494099999999,37.808139999999995,0.0
-122.36494099999999,37.80414,-122.35894099999999,37.808139999999995,0.0
-122.35894099999999,37.80414,-122.35294099999999,37.808139999999995,0.0
-122.514941,37.80814,-122.508941,37.81214,0.0
-122.508941,37.80814,-122.50294099999999,37.81214,0.0
-122.50294099999999,37.80814,-122.49694099999999,37.81214,0.0
-122.49694099999999,37.80814,-122.49094099999999,37.81214,0.0
-122.49094099999999,37.80814,-122.48494099999999,37.81214,0.0
-122.48494099999999,37.80814,-122.47894099999999,37.81214,0.0
-122.47894099999999,37.80814,-122.47294099999999,37.81214,0.0
-122.47294099999999,37.80814,-122.46694099999999,37.81214,0.0
-122.46694099999999,37.80814,-122.46094099999999,37.81214,0.0
-122.46094099999999,37.80814,-122.45494099999999,37.81214,0.0
-122.45494099999999,37.80814,-122.44894099999999,37.81214,0.0
-122.44894099999999,37.80814,-122.44294099999999,37.81214,0.0
-122.44294099999999,37.80814,-122.43694099999999,37.81214,0.0
-122.43694099999999,37.80814,-122.43094099999999,37.81214,0.0
-122.43094099999999,37.80814,-122.42494099999999,37.81214,0.0
-122.42494099999999,37.80814,-122.41894099999999,37.81214,0.0
-122.41894099999999,37.80814,-122.41294099999999,37.81214,3.4
-122.41294099999999,37.80814,-122.40694099999999,37.81214,3.6
-122.40694099999999,37.80814,-122.40094099999999,37.81214,0.0
-122.40094099999999,37.80814,-122.39494099999999,37.81214,0.0
-122.39494099999999,37.80814,-122.38894099999999,37.81214,0.0
-122.38894099999999,37.80814,-122.38294099999999,37.81214,0.0
-122.38294099999999,37.80814,-122.37694099999999,37.81214,0.0
-122.37694099999999,37.80814,-122.37094099999999,37.81214,0.0
-122.37094099999999,37.80814,-122.36494099999999,37.81214,0.0
-122.36494099999999,37.80814,-122.35894099999999,37.81214,0.0
-122.35894099999999,37.80814,-122.35294099999999,37.81214,0.0
